product_id;price;retail_price;units_sold;uses_ad_boosts;rating;rating_count;badges_count;badge_local_product;badge_product_quality;badge_fast_shipping;tags;product_color;product_variation_size_id;product_variation_inventory;shipping_option_price;shipping_is_express;countries_shipped_to;inventory_total;has_urgency_banner;origin_country;merchant_title;merchant_info_subtitle;merchant_rating_count;merchant_rating;merchant_has_profile_picture
1285;16;14;100;1;3.44;27;0;0;0;0;mensummertshirt/Summer/Fashion/Mens Fashion/Sleeve/Fitness/Shorts/athleticset/short sleeves/Outfits/Sport/T Shirts/sportsampoutdoor/Sport Suits/Men/Suits/Short Sleeve T-Shirt/Casual/Clothes;black;M;50;4;0;35;50;;VE;HERNADEZYELI;(8,950 notes);572;3.367.132.867.132.860;0
1286;5;5;5000;1;2.94;667;0;0;0;0;Summer/Vest/Fashion/Tank/chiffon/Halter/Tops/Loose/V-neck/solid color/tank top/women clothes/silk/vneckshirt;white;S;50;2;0;25;50;;CN;lilianjie;74 % avis positifs (3,809 notes);8740;4.230.320.366.132.720;0
1287;13;85;100;0;4.11;47;0;0;0;0;Summer/Fashion/skull/skullprint/Mini/Dress/summer dress/rippeddre/V-neck/Mini dress/Womens Fashion/Sleeveless dress/printed/sleeveless/women dress/Cotton;brown;S;50;3;0;40;50;1;CN;tingshen;88 % avis positifs (1,160 notes);9078;3.878.166.997.135.930;0
1289;16;14;100;1;3.73;89;0;0;0;0;Summer/Plus Size/tiedyeprint/Dress/short sleeves/Mini dress/Ladies/Womens Fashion/Fashion/Tie Dye/Dyes/Casual/Women Fashion/shortsleevesdre/Shorts/one shoulder dress/Sleeve/summer dress/Women/Print/women dress/casual dress/Ladies Fashion/loose dress;yellow;M;50;5;0;41;50;1;CN;longfeifengwu;86 % avis positifs (20,824 notes);130598;39.467.909.156.342.300;0
1290;1;10;100;0;3.56;52;0;0;0;0;Summer/Fashion/Necks/Beach/Dress/Loose/beach dress/Round neck/Womens Fashion/sleeveless/Skirts/Casual/Women;white;XXS;2;1;0;40;50;;;Maryswill;92 % avis positifs (5,508 notes);91631;383.793.694.273.772;1
1291;9;14;20000;1;3.31;3344;0;0;0;0;Summer/summer dress/Lace/Ladies Fashion/long dress/Dress/Lace Dress/Party Dress/Womens Fashion/beach dress/Sleeveless dress/maxi dress/Ladies/summer dresses/Women/Fashion/casual dress;white;S;50;3;0;33;50;;CN;William&Jack;87 % avis positifs (11,854 notes);25356;39.025.477.204.606.400;0
1292;14;12;1000;0;4.26;429;1;0;1;0;Bikinis Set/women beachwear/Fashion/Bikini swimwear/bandage bikini/Swimwear/Womens swimwear/Swimsuit/Tankinis/Bikini/Plus Size/high waist bikini/women bathing suit/Women/Suits/Womens Fashion/Monokini Swimsuits/Swimming;multicolor;S;50;3;0;22;50;1;CN;Superman Fashion Store;86 % avis positifs (65,189 notes);1178;4.223.259.762.308.990;0
1293;6;17;6;0;5;0;0;0;0;0;Summer/Fashion/cottontee/Sleeve/Tops & Tees/Leopard/short sleeves/Shorts/Round neck/T Shirts/lipsshirt/lip/Tops & T-Shirts/Casual Tops/Womens Fashion/Casual/Women Fashion/Women;white;XS;10;2;0;43;50;;CN;witkey BL;86 % avis positifs (65,189 notes);65189;4.049.640.276.733.800;0
1294;7;6;100;0;2.75;4;0;0;0;0;Summer/Fashion/Floral print/Necks/multicolorprinting/Dress/Loose/V-neck/Floral/Womens Fashion/Sleeveless dress/summer dress/Print/sleeveless/Casual;yellow;XS;9;2;0;24;50;1;CN;fengjinying;87 % avis positifs (9,395 notes);10474;3.908.535.421.042.580;0
1295;11;10;5000;0;3.91;487;0;0;0;0;Summer/Plus Size/Sleeve/letter print/T Shirts/Tops/summer t-shirts/Tree/short sleeves/Womens T Shirts/Womens Fashion/Shorts/Fashion/print t-shirt/Print/loose t-shirt/sunshine/women top/casual cap/Casual/summertee;green;M;50;2;0;52;50;;CN;pwiuxuus;79 % avis positifs (30 notes);5042;4.146.568.821.896.070;0
1296;1.72;2;100;1;3.77;30;0;0;0;0;blouse/Summer/Plus Size/Shirt/Sleeve/Tops/Loose/short sleeves/V-neck/T Shirts/Shorts/Fashion/Ladies/Womens Fashion/Casual/Women;fluorescentgreen;XS;10;1;0;48;50;1;CN;guangzhouweishiweifushiyouxiangongsi;86 % avis positifs (543 notes);32168;3.884.543.645.859.230;0
1297;5.67;5;20000;0;3.63;7242;0;0;0;0;Summer/sportytankini/crop top/Tank/Tops/tank top/tank tops women/sportcroptop/Womens Fashion/Bustier/Ladies/sexy/Women/Casual/Bandages;white;;50;1;0;40;50;1;;freebird;(3,373 notes);839882;4.103.759.813.878.610;0
1298;6;8;100;1;3.31;13;0;0;0;0;Summer/Plus Size/Cotton T Shirt/womens shirt/summer t-shirts/short sleeves/V-neck/T Shirts/Fashion/sexy/Casual/Women/blouse/Shorts/Sleeve/Pure Color/Womens Fashion/Pullovers/Tops;lightblue;XS;2;2;0;40;50;;CN;lanniesdesign;89 % avis positifs (246,312 notes);3515;3.983.783.783.783.780;0
1299;6;7;100;1;4.31;13;0;0;0;0;Summer/Shorts/Cotton/Cotton T Shirt/Sleeve/womentee/short sleeves/hippietshirt/T Shirts/Fashion/women shirt/Women/women top/Womens Fashion/Casual/Women Fashion/Shirt;black;XS;4;2;0;41;50;;CN;owiner;82 % avis positifs (8,821 notes);25222;4.001.546.269.130.120;0
1300;12;102;100;1;4.11;75;0;0;0;0;candycolordres/Necks/Hollow-out/sundress/women casual dress/plus size dress/patchworkdres/Cotton Dress/halfsleevedres/New Fashion/casual dress;navy;S;50;3;0;40;50;;CN;M.E store;75 % avis positifs (82,219 notes);7740;4.227.260.981.912.140;1
1301;11;59;100;1;3.61;28;0;0;0;0;tanktopdres/Summer/Plus Size/Tank/sundress/long dress/Beach/Tops/summer dress/kleid/Womens Fashion/tank top/Spaghetti Strap/beach dress/Sleeveless dress/Spaghetti/sleeveless/maxi dress/Fashion/Dress/Women;black;M;50;3;0;40;50;;CN;balabobo;83% Feedback positivo (6 classificaÃ§Ãµes);14291;4.184.731.649.289.760;0
1303;11;10;1000;1;3.58;483;0;0;0;0;bohemia/Mini/Strapless Dress/Dress/slim/vestido de festa/Mini dress/beach dress/Floral dress/Floral/summer dresses/Casual/Women/Tank/Necks/Dresses/Womens Fashion/Floral print/boho/backless/Print/sleeveless;navyblue;XXS;19;3;0;38;50;;CN;Longfengjixiang168;82 % avis positifs (129 notes);6364;4.132.463.859.208.040;0
1304;8;7;1000;0;3.76;843;1;1;0;0;bathing suit/Plus Size/bikini set/sexy swimsuit/sexy bikini/paddedfringetasselbikinibeachswimwear/Swimwear/padded/Womens Fashion/Fashion/sexy/fashiondesign/high waist/Tassels/Waist/beach wear/Swimsuit/Bikini/splitswimsuit/Women/Monokini Swimsuits/Swimming;black;L;50;3;0;37;50;;CN;shanghaimingqidianqikejiyouxiangongsi;88 % avis positifs (2,050 notes);25752;4.256.873.252.562.900;0
1305;5;24;100;0;3.7;10;0;0;0;0;Summer/Shorts/high waist/summer shorts/elasticshort/sportshort/shortpantsforwomen/gymshort/women shorts/Fashion/solid color/sexy/Womens Fashion/Casual/Waist;green;XS;4;1;0;42;50;;CN;spy89ping@163.com;83 % avis positifs (10,320 notes);35262;3.939.481.594.918.040;0
1306;4;4;100;1;4.5;2;0;0;0;0;Mini/short sleeve dress/Summer/Pleated/short sleeves/V-neck/Mini dress/beach dress/Party Dress/t-shirt dress/Casual/casual dress/Deep V-Neck/Cotton/Shorts/sleeve dress/Sleeve/Beach/Plus Size/summer dress/Womens Fashion/Cotton Dress/Dress/party/Clothes/Fashion/loose dress;pink;XS;1;1;0;20;50;;CN;hcczhiqiang;91 % avis positifs (1,428 notes);2707;4.189.139.268.562.980;0
1307;11;43;10000;0;3.28;2521;0;0;0;0;bohemia/gatherbracketbikini/Panties/beachsuit/national/Swimwear/Swimsuit/padded/Womens Fashion/Fashion/Bikini/Beach/Women Fashion/Swimming;black;M;50;3;0;35;50;;CN;ShenZhen Lianbotongshi Co.,Ltd;89 % avis positifs (6,329 notes);15502;4.115.275.448.329.240;0
1308;12;11;50;0;4.24;17;0;0;0;0;Summer/croptopandshortsset/Shorts/women crop top/Funny/Tops/thevampirediarie/sexyshort/Harajuku/croptoptshirt/womensporttracksuit/T Shirts/Fashion/womens sexy tops/cotton crop top/summershortpant/Print/Cotton/Shirt;pink & black;XS.;50;3;0;36;50;;CN;puzhengxing;79 % avis positifs (30 notes);2647;38.398.186.626.369.400;0
1309;11;17;5000;0;3.26;692;0;0;0;0;Plus Size/Sleeve/Irregular/women dresses/long dress/Dress/short sleeves/baggy/Womens Fashion/Shorts/maxi dress/Geometric/Women/Casual/Cotton;red;XS;50;3;0;37;50;1;CN;ChenMo Shop;83 % avis positifs (543 notes);4830;38.430.641.821.946.100;0
1310;8;7;50;0;3.88;8;0;0;0;0;Mini/floralprinteddre/Plus Size/Floral print/Summer/Spaghetti/Dress/summer dress/Party Dress/beach dress/Mini dress/Print/Womens Fashion/Sleeveless dress/Sexy Dress/Floral/women dress/sexy/Fashion;yellow;XS;1;2;0;25;50;1;CN;zhongling695847;83 % avis positifs (32,168 notes);334;37.365.269.461.077.800;0
1311;7;7;10000;0;3.85;1193;0;0;0;0;Bikinis Set/Womens Swimsuit/Halter/Bikini swimwear/women swimsuit/padded bikini/bandage bikini/Swimwear/swimsuits for women/Bikini/Suits/Womens Fashion/Fashion/Womens swimwear/high waist bikini/Halter Bikini/Swimsuit/Beach/Swimming/Women;black & blue;XS;50;2;0;31;50;1;CN;good999;87 % avis positifs (483 notes);17816;4.179.445.442.299.050;1
1312;8;11;100;0;3.87;91;0;0;0;0;padded/bathing suit/two piece swimsuit/bikini set/Halter/Summer/Swimwear/Swimsuit/Cross/Bikini/Plus Size/Design/Fashion/Women/bandage bikini/Womens Fashion/Push up bikini/Beach/Bras/Swimming;red;XXS;43;3;0;25;50;;CN;micronite;90 % avis positifs (794 notes);11557;404.006.229.990.482;0
1313;1.88;25;100;1;4.46;26;1;0;1;0;Summer/Plus Size/Cotton Shirt/Sleeve/letter print/Classics/Graphic Shirt/Tops/short sleeves/vintageshirt/shirt women/graphic tee/T Shirts/Fashion/off shoulder/printed/Funny/Womens Fashion/tops for women;white;XS;41;1;0;43;50;;CN;LLpp;(105,015 notes);1373;4.007.283.321.194.460;0
1314;11;10;1000;0;4.32;269;1;0;1;0;Summer/Vest/Plus Size/Skeleton/casual shirt/Womens Fashion/Fashion/sleeveless tops/punk style/Summer Fashion/Tank/Casual/Women Fashion/Women/Shorts/Cotton Shirt/Shirt/Tops/punk/fashion top/women tank top/Print/sleeveless/Cotton/tank top/humanskeletonprint;black;L;50;2;0;54;50;;CN;yuanhuaxiaodaian;(706 notes);4811;4.194.554.146.747.030;0
1315;9;135;100;0;3.55;33;0;0;0;0;Summer/Slim Fit/Cotton T Shirt/Mens T Shirt/slim/short sleeves/V-neck/Mens Fashion/Fashion/solid color/Cotton/Casual/T Shirts/Shirt;white;S;50;3;0;39;50;;CN;juxinchengxiu;83 % avis positifs (18 notes);9940;4.048.993.963.782.690;0
1316;3.88;5;10000;0;3.66;585;0;0;0;0;Spaghetti Strap/vest dress/Pure Color/summer dress/tank top/Mini dress/Plus Size/sleeveless/women dress/sexy/Bodycon Dress/Slim Fit;red;S;50;1;0;41;50;;CN;Chuanpu;89 % avis positifs (8,191 notes);35358;4.018.157.135.584.590;1
1317;11;11;1000;0;2.99;228;0;0;0;0;Summer/Women Rompers/Plus Size/women long pants/linenjumpsuit/pants/Overalls/Loose/plussizejumpsuit/Womens Fashion/strappant/Long pants/Jumpsuits & Rompers/rompers womens jumpsuit/Vintage/Women/women Jumpsuit/Casual/jumpsuit;winered;S;50;2;0;17;50;;CN;myunxiaodian;93% Ø±Ø¯ÙˆØ¯ ÙÅØ_Ù„ Ø¥Ù_Ø¬Ø§Ø¨Ù_Ø© (7,197 ØªØµÙ†Ù_ÙÅØ§Øª);5264;4.032.864.741.641.330;0
1318;8;11;100;0;2.81;21;0;0;0;0;Summer/Women Rompers/Plus Size/women long pants/linenjumpsuit/pants/Overalls/Loose/plussizejumpsuit/Womens Fashion/strappant/Long pants/Jumpsuits & Rompers/rompers womens jumpsuit/Vintage/Women/women Jumpsuit/Casual/jumpsuit;winered;S;50;2;0;17;50;;CN;xbxiaodian;80 % avis positifs (75 notes);31;35.806.451.612.903.200;0
1319;5.65;6;1000;1;3.96;164;0;0;0;0;Summer/Plus Size/Tank/Tops/Spaghetti Strap/tank top/floralprinted/Womens Fashion/Fashion/Design/printed/Floral/sleeveless/Spaghetti/Casual;black;M;17;2;0;23;50;1;CN;Suyi Technology;83 % avis positifs (32,168 notes);12309;4.045.170.200.666.170;1
1320;8;65;100;0;3.97;29;0;0;0;0;runningshort/Beach Shorts/beachpant/Bottom/sailboatshort/Shorts/Sport/beach swimwear/Mens Fashion/Puma/Summer/Men Shorts/mens shorts/surfshort/Beach/Men;white;S;1;2;0;33;50;1;CN;DSVIE FASHION;89 % avis positifs (163 notes);239;38.828.451.882.845.100;0
1321;2;2;10;0;4.8;5;0;0;0;0;Summer/Fashion/Necks/Skirts/Dress/Loose/Womens Fashion/Round neck/beach dress/sleeveless/Beach/Casual/Women;white;XXS;2;1;0;35;50;;CN;Failaimi Toys;83 % avis positifs (24,564 notes);42;36.666.666.666.666.600;0
1322;12;13;1000;0;4.25;215;0;0;0;0;Summer/sleeveless/Plus Size/Waist/Shorts/Dress/Slim Fit/short dress/camouflage/Mini dress/Fashion/Womens Fashion/Sleeveless dress/t/women dress/Party Dresses/Women/slim/Bodycon Dress/Women Fashion/casual dress;pink;S;50;3;0;40;50;;CN;mohuya;87 % avis positifs (42,919 notes);15076;4.084.969.487.927.830;0
1323;1.66;2;100;1;3.75;20;0;0;0;0;Summer/Plus Size/Floral print/Tank/Tops/Spaghetti Strap/tank top/Womens Fashion/Fashion/Flowers/Print/sleeveless/Spaghetti/Casual/Women;purple;XS;2;1;0;26;50;;CN;alabaostore;(620 notes);247;39.433.198.380.566.800;0
1324;7;6;1000;0;3.27;601;0;0;0;0;Summer/Plus Size/high waist/Sleeve/Dress/Loose/short sleeves/Round neck/floralprinted/Womens Fashion/Shorts/printed/Floral/Necks/Casual/Women;white;S;10;2;0;9;50;;CN;zhongwenlili;87 % avis positifs (88 notes);16757;39.653.875.992.122.600;0
1325;8;20;1000;0;3.12;341;0;0;0;0;Summer/Plus Size/Deep V-neck Dress/Mini/Beach/Pure Color/Loose/Vacation/V-neck/Mini dress/beach dress/sleeveless/Dress/women dress/Women/Womens Fashion/Casual/casual dress;skyblue;S;50;2;0;138;50;;CN;blessua;87 % avis positifs (18,877 notes);7858;39.531.687.452.277.900;0
1326;9;8;1000;1;4.03;248;0;0;0;0;Summer/Fashion/Outdoor Sports/polohomme/summershortsleevetshirt/T Shirts/herrenpolotshirt/Mens Fashion/poloshirtherren/Polos/poloshirtsformen/Sweatshirts/Printed T Shirts/chemisehomme;blue;XS;2;3;0;45;50;;GB;Matt Olivo;85 % avis positifs (5,534 notes);1722;39.065.040.650.406.500;0
1327;8;7;1000;1;3.69;294;0;0;0;0;Summer/Beach Shorts/Colorful/menswimshort/beachpant/Mens Fashion/pants/Swimwear/sportshort/swimwear for men/Running/Shorts/menfashionshort/sandybeach/Swimming/mensshortpant/mens shorts/Sport/Beach/shortsformen/Men;white;S;50;2;0;36;50;;CN;Huaisrysn bedclothes;85 % avis positifs (13 notes);821;3.766.138.855.054.810;0
1328;14;107;1000;1;4.38;425;1;0;1;0;sleeve v-neck/Summer/slim/Sleeve/Slim Fit/short sleeves/V-neck/Shorts/rompers womens jumpsuit/bodysuitwomen/contrastcolor/zippers/sexy jumpsuit/jumpsuit;white;M;50;4;0;10;50;;CN;longming;83 % avis positifs (5,816 notes);27175;3.966.034.958.601.650;0
1329;8;13;1000;0;4.39;574;1;0;1;0;Women Vest/Vest/Fashion/Summer/fashion vest/tank top/Womens Fashion/Plus Size/sleeveless tops/fitnessvest/Women Fashion/Women/Cotton/Tops/printedvest/Casual/Cotton Vest/casualvest/sleeveless/summervest/Fitness/printed;grey;M;50;3;0;52;50;;CN;pwiuxuus;(24,306 notes);5042;4.146.568.821.896.070;0
1330;11;43;10000;1;3.98;397;0;0;0;0;butterflyprint/butterfly/Shorts/pants/Denim/fauxpant/Womens Fashion/fauxjean/Plus Size/short-s jeans/Print/Denim pants/Jeans/Fashion/Casual/Women;darkblue;S;50;2;0;43;50;;CN;suzhou lever co. ltd.;83 % avis positifs (17,752 notes);29615;39.280.094.546.682.400;0
1332;7;6;50;0;4;4;0;0;0;0;Summer/Fashion/Elastic/pants/slim/Short pants/Womens Fashion/Running/Shorts/Sport/Casual/Slim Fit;blue;XS;50;2;0;139;50;;CN;caishuiwang;92 % avis positifs (12,745 notes);34;4.352.941.176.470.580;0
1333;8;8;10000;1;3.61;2187;0;0;0;0;Summer/short sleeve dress/Vintage Dresses/long dress/Vintage/Dress/Womens Fashion/Floral dress/Beach/beach dress/printeddres/boho dress/V-neck/maxi dress/summer dresses/kleiderdamen/Fashion/Women;navyblue;XXS;20;2;0;38;50;;CN;Happygirl International Shopping Park;89% Positive Feedback (17,856 ratings);70773;4.038.319.698.189.980;0
1334;11;10;1000;1;3.69;113;0;0;0;0;Summer/Plus Size/halter dress/Halter/Dress/V-neck/beach dress/Party Dress/printed/sleeveless/Floral/maxi dress/Casual/Clothes/printeddre/Beach/summer dress/Womens Fashion/Cotton Dress/Sleeveless dress/Ladies/party/Cotton/Fashion/loose dress;pink;XS;10;3;0;20;50;;CN;zhoupingastore;85 % avis positifs (703 notes);1403;38.959.372.772.630.000;0
1335;12;93;1000;1;4.1;534;0;0;0;0;Women Pants/harem/elastic waist/Yoga/oversizedpant/pants/bellydancepant/boho/gypsy/harem pants/trousersforwomen/trousers/dropcrotchpant/solid color/widetrouser/gypsypant;black;S;50;3;0;40;50;1;CN;satisfy;91 % avis positifs (213,709 notes);15540;4.241.312.741.312.740;0
1336;2;9;100;1;3.67;12;0;0;0;0;Plus Size/Shirt/Sleeve/Long Sleeve/Tops/Loose/T Shirts/chiffon/Womens Fashion/Fashion/Chiffon Shirt/V-neck/zippers;rose;XS;1;1;0;41;50;1;CN;uiritnkdr;86 % avis positifs (14,284 notes);111;38.018.018.018.018.000;0
1337;8;7;100;1;3.37;19;0;0;0;0;Summer/Plus Size/camishort/Halter/cute/Spaghetti/Necks/Spaghetti Strap/beach wear/playsuit/Casual/Womens Fashion/Shorts/playsuitoutfitsclothing/Fashion/Summer Fashion/Women/Beach/Rompers/Women Fashion/jumpsuit;blue;S;50;3;0;41;50;1;CN;Double boutique;(8,043 notes);36033;39.653.373.296.700.200;1
1338;8;59;100;1;4.05;114;0;0;0;0;mensummertshirt/Summer/Fashion/Shirt/Rose/punk/mensfitnessshirt/Round neck/T Shirts/Funny T Shirt/Music/punktshirt/Spike/Necks;yellow;XXS;40;3;0;18;50;;US;KINNLTY;89 % avis positifs (80,713 notes);231;37.662.337.662.337.600;0
1339;5;9;100;0;4.08;13;0;0;0;0;Plus Size/dandelionfloralprinted/Shirt/Sleeve/boho/graphic tee/Tee Shirt/short sleeves/yoga top/Casual/Cool T-Shirts/Womens Fashion/Shorts/Print/Casual Tops/short sleeve shirt/Yoga/Fashion/Tops/T Shirts/Women;black;XS;20;2;0;43;50;;CN;juybsabar;81 % avis positifs (107 notes);26018;38.914.213.236.989.700;0
1340;5;48;100;1;4.07;30;0;0;0;0;Summer/Vest/Fashion/Tank/Beauty/skull/Halter/femalevest/Tops/punk/tank top/Print/sleeveless/Beach/womens vest;green;XS;50;2;0;45;50;;CN;xiaohuagogogo;87 % avis positifs (5,311 notes);43876;4.089.775.731.607.250;0
1341;13;34;100;0;3.74;54;0;0;0;0;Summer/Fashion/Mini/Tops/Loose/Polkas/V-neck/Womens Fashion/backless/polka dot/Dress/sleeveless/Casual;yellow;XS;50;3;0;41;50;1;CN;bujizhan;76 % avis positifs (34 notes);4080;3.987.990.196.078.430;0
1345;7;34;5000;0;3.81;192;0;0;0;0;Summer/Shorts/Shirt/Sleeve/sportsset/short sleeves/Two piece set/lipprint/Ladies/women shorts/Fashion/lip/women t shirt/Round neck/Casual/Print/tracksuitsforwomen/runningset/Necks;black;XS;6;2;0;43;50;;CN;makingsuper;70 % avis positifs (572 notes);15348;4.013.812.874.641.640;0
1346;2;2;10;0;4.8;5;0;0;0;0;Summer/Fashion/Necks/Skirts/Dress/Loose/Womens Fashion/Round neck/beach dress/sleeveless/Beach/Casual/Women;white;XXS;2;1;0;35;50;1;CN;Failaimi Toys;(8,740 notes);42;36.666.666.666.666.600;0
1347;1.68;2;100;1;3.67;12;0;0;0;0;Summer/Fashion/Necks/Skirts/Dress/Loose/Womens Fashion/Round neck/beach dress/sleeveless/Beach/Casual/Women;white;XXS;1;1;0;40;50;;CN;citizenrepublk;82 % avis positifs (9,078 notes);1047;3.956.064.947.468.950;0
1348;8;10;100;0;4.07;58;0;0;0;0;Summer/Sling/Dresses/Dress/V-neck/Casual/Pocket/Womens Fashion/Sleeveless dress/women dress/Floral/sleeveless/Women/loose dress/Pleated/casual dress;white & green;XS;3;2;0;23;50;;CN;liliangyu151800;(64 notes);123;4.040.650.406.504.060;0
1349;8;7;100;0;2;2;0;0;0;0;Summer/Women Rompers/Plus Size/Tank/linenjumpsuit/women long pants/pants/Womens Fashion/Long pants/Jumpsuits & Rompers/Fashion/rompers womens jumpsuit/Wool/women Jumpsuit/Casual/jumpsuit;black;XXS;46;3;0;41;50;;CN;Adrea boutique;85 % avis positifs (130,598 notes);14676;407.420.278.004.906;0
1350;8;252;1000;1;3.88;161;0;0;0;0;gowns/Plus Size/pleated dress/Vintage Dresses/Cocktail/Summer/plus size dress/Tunic dress/Elegant/Womens Fashion/Fashion/sleeveless/Floral/princess dress/Dress/women sexy dress/Swing dress/pin up/Floral print/Sleeveless dress/Midi Dress/print dress/Print/party/Women/Pleated/retro;black;XS;14;3;0;41;50;;CN;Legeit;81 % avis positifs (91,631 notes);14780;3.950.811.907.983.760;0
1351;12;11;1000;0;3.7;647;0;0;0;0;Summer/Fashion/sleevelessjumpsuit/Loose/Long pants/Womens Fashion/trousers/printed/women trousers/jumpsuit/sleeveless/Women/women Jumpsuit/Casual/Women Fashion/Cotton;blackwhite;S;50;3;0;24;50;;CN;DERNMUUR;82 % avis positifs (25,356 notes);17471;3.952.836.128.441.410;0
1352;2;4;100;1;3.1;30;0;0;0;0;Mini/Summer/Plus Size/dressesforwomencasualsummer/Spring/Dress/Mini dress/beach dress/Party Dress/party/Beach/Skirts/Casual/casual dress/loosedresse/Necks/vestidoscasualesdemujer/Womens Fashion/Round neck/Sleeveless dress/Fashion/Ladies/sleeveless/Cotton/Ladies Fashion/a-line skirt;pink;XXS;1;1;0;40;50;;CN;rensijing;(1,178 notes);71;34.225.352.112.676.000;0
1353;11;83;1000;0;3.63;118;0;0;0;0;Summer/Fashion/Cotton T Shirt/summer t-shirts/short sleeves/T Shirts/Shorts/women t shirt/Casual T-Shirt/sexy/Casual/Women Fashion/plussizetshirt/women top/Cotton/Sleeve/fashion shirt/shortsleevetop/Tops/Womens Fashion/Pullovers/Women/lip/Print/Printed T Shirts/Red;black;M;50;3;0;42;50;;CN;quan yy25;86 % avis positifs (65,189 notes);626;3.702.875.399.361.020;0
1354;8;7;10000;1;4.14;2604;0;0;0;0;blouse/Summer/Vest/Printed T Shirts/Tank/Shirt/Sunflowers/Tops/womens top/Tee/tank top/T Shirts/Fashion/Print/sleeveless/Fashion tank top/Womens Fashion/Casual/Women;black;S;50;2;0;42;50;1;CN;wifehome;83 % avis positifs (10,474 notes);13399;4.077.095.305.619.820;0
1355;16;50;100;0;3.93;46;0;0;0;0;Mini/Lace/Hollow-out/Long Sleeve/Dress/V-neck/Mini dress/Womens Fashion/Party Dress/Women Fashion/Women/sleeve dress/chiffon/Sleeve/Dresses/Lace Dress/chiffon dress/women dress;black;XS;18;5;0;32;50;;CN;Ningboyingshiguojimaoyiyouxiangongsi;(5,042 notes);19632;4.310.666.259.168.700;0
1356;8;68;8;0;5;0;0;0;0;0;Mini/summer dress/Floral print/Summer/womensfahsion/Spaghetti/Dress/floralprinteddres/Print/minidressforwomen/Mini dress/spaghettishoulderstrapdres/Womens Fashion/spaghettistrapdresse/Sexy Dress/Floral/sexy/Fashion;white;S;50;3;0;43;50;;CN;Lucky726;83 % avis positifs (32,168 notes);626;3.916.932.907.348.240;0
1357;9;8;5000;1;4.41;1153;1;0;1;0;Summer/Shorts/high waist/Skirts/Pleated/Casual/Womens Fashion/Fashion/floral skirt/Floral/Women/Beach/short skirt/Women Fashion/Waist;lightyellow;M;20;3;0;36;50;;CN;Pentiumhorse;87 % avis positifs (839,882 notes);55499;4.138.885.385.322.250;0
1358;11;38;5000;0;4.11;377;0;0;0;0;setsforwomen/rugratsprint/rugratsset/rugrat/Women Set/summeroutfit/Womens Fashion/twopieceoutfit/Two Pieces/printed/Tie Dye/summerset/Dyes/Fashion/Casual;yellow;XS;2;2;0;28;50;;CN;zengzhaoti;84 % avis positifs (3,515 notes);602;417.109.634.551.495;0
1359;8;7;5000;1;3.71;346;0;0;0;0;suspenders/Summer/Plus Size/Floral print/Sexy Dress/Mini/Dress/slim/Mini dress/Floral/Womens Fashion/Fashion/sexy/Print/sleeveless/Spaghetti/Casual;pink;S;50;3;0;50;50;;CN;LALALA FASH;85 % avis positifs (25,222 notes);3053;38.584.998.362.266.600;0
1360;8;50;5000;1;4.26;1057;1;0;1;0;Summer/Underwear/Shorts/Shirt/navel/Vest/strap/womens wear/shortsection/smallvest/sleeveless/sexy/Fashion/basecoat;pink;S;50;3;0;27;50;1;CN;loveisabicth;90 % avis positifs (7,740 notes);7631;3.863.844.843.401.910;0
